dataset,seed,split,reference_variant,candidate_variant,metric,n_examples,reference_mean,candidate_mean,mean_diff,wins,losses,ties,win_rate,loss_rate
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,all_recall@5,8713,92.68908527487662,93.2629404338345,0.5738551589578791,85,35,8593,0.009755537702283943,0.0040169861127051535
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,8713,88.29335475725927,88.77539309078388,0.4820383335246184,58,16,8639,0.006656719843911397,0.0018363365086652129
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,8713,88.0408584873178,88.51141971766326,0.4705612303454608,52,11,8650,0.005968093653161942,0.0012624813497073338
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,8713,88.1211982095719,88.53437392402158,0.4131757144496729,54,18,8641,0.006197635716745094,0.0020658785722483643
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,recall@5,8713,96.70607138758177,97.15654768736371,0.45047629978193504,109,33,8571,0.012510042465281764,0.0037874440491220017
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,recall@5,8713,96.55399977045793,96.97578331229198,0.4217835418340411,92,18,8603,0.010558934924824974,0.0020658785722483643
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,recall@5,8713,96.62860094112246,97.00160679444508,0.3730058533226214,99,37,8577,0.011362332147366004,0.0042465281762883045
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,mrr,8713,0.9623714518899874,0.9715693025746968,0.009197850684709402,486,330,7897,0.055778721450705844,0.03787444049122002
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,mrr,8713,0.9586203520009328,0.9718017139140748,0.013181361913142012,506,254,7953,0.058074142086537356,0.029151842075060254
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,mrr,8713,0.9611701817572356,0.9724005727621016,0.011230391004865928,484,284,7945,0.05554917938712269,0.03259497302880753
2wiki,13,heldout,colbertv2,controller_dense_hkvm,f1,3863,77.76361141206354,89.11681244518418,11.353201033120632,513,62,3288,0.13279834325653636,0.01604970230390888
2wiki,29,heldout,colbertv2,controller_dense_hkvm,f1,3863,77.76361141206354,88.81821316716476,11.054601755101215,514,76,3273,0.13305720942272845,0.01967382863059798
2wiki,43,heldout,colbertv2,controller_dense_hkvm,f1,3863,77.76361141206354,88.9424807797834,11.17886936771985,513,69,3281,0.13279834325653636,0.01786176546725343
2wiki,13,heldout,colbertv2,controller_dense_hkvm,em,3863,77.21977737509708,88.94641470359824,11.726637328501164,509,56,3298,0.13176287859176805,0.014496505306756407
2wiki,29,heldout,colbertv2,controller_dense_hkvm,em,3863,77.21977737509708,88.60988868754853,11.390111312451463,510,70,3283,0.13202174475796014,0.01812063163344551
2wiki,43,heldout,colbertv2,controller_dense_hkvm,em,3863,77.21977737509708,88.76520838726378,11.54543101216671,509,63,3291,0.13176287859176805,0.016308568470100957
2wiki,13,heldout,colbertv2,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,29,heldout,colbertv2,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,43,heldout,colbertv2,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,13,heldout,colbertv2,controller_dense_hkvm,all_recall@5,3863,63.70696349987057,93.26947967900595,29.562516179135386,1212,70,2581,0.31374579342479936,0.01812063163344551
2wiki,29,heldout,colbertv2,controller_dense_hkvm,all_recall@5,3863,63.70696349987057,92.90706704633705,29.200103546466476,1209,81,2573,0.31296919492622316,0.020968159461558375
2wiki,43,heldout,colbertv2,controller_dense_hkvm,all_recall@5,3863,63.70696349987057,93.14004659590991,29.433083096039347,1209,72,2582,0.31296919492622316,0.018638363965829668
2wiki,13,heldout,colbertv2,controller_dense_hkvm,answer_support_rate,3863,77.21977737509708,88.94641470359824,11.726637328501164,509,56,3298,0.13176287859176805,0.014496505306756407
2wiki,29,heldout,colbertv2,controller_dense_hkvm,answer_support_rate,3863,77.21977737509708,88.60988868754853,11.390111312451463,510,70,3283,0.13202174475796014,0.01812063163344551
2wiki,43,heldout,colbertv2,controller_dense_hkvm,answer_support_rate,3863,77.21977737509708,88.76520838726378,11.54543101216671,509,63,3291,0.13176287859176805,0.016308568470100957
2wiki,13,heldout,colbertv2,controller_dense_hkvm,recall@5,3863,83.91146777116231,96.98420916386229,13.072741392699974,1254,75,2534,0.3246181724048667,0.019414962464405904
2wiki,29,heldout,colbertv2,controller_dense_hkvm,recall@5,3863,83.91146777116231,96.81594615583744,12.904478384675123,1253,87,2523,0.3243593062386746,0.022521356458710846
2wiki,43,heldout,colbertv2,controller_dense_hkvm,recall@5,3863,83.91146777116231,96.91302096815946,13.001553196997152,1252,78,2533,0.3241004400724825,0.02019156096298214
2wiki,13,heldout,colbertv2,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,29,heldout,colbertv2,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,43,heldout,colbertv2,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,13,heldout,colbertv2,controller_dense_hkvm,mrr,3863,0.9629104364154843,0.9743873500733454,0.011476913657861108,131,40,3692,0.03391146777116231,0.010354646647683147
2wiki,29,heldout,colbertv2,controller_dense_hkvm,mrr,3863,0.9629104364154843,0.974445903134746,0.011535466719261697,158,69,3636,0.04090085425834843,0.01786176546725343
2wiki,43,heldout,colbertv2,controller_dense_hkvm,mrr,3863,0.9629104364154843,0.9766290078029659,0.013718571387481561,151,43,3669,0.039088791095003884,0.011131245146259384
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,f1,3863,88.63318872573338,89.11681244518418,0.48362371945079685,29,9,3825,0.007507118819570282,0.0023297954957287085
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,f1,3863,88.3843714027509,88.81821316716476,0.43384176441385863,24,7,3832,0.006212787988609888,0.0018120631633445508
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,f1,3863,88.49815161684175,88.9424807797834,0.44432916294164027,27,8,3828,0.006989386487186125,0.0020709293295366298
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,em,3863,88.42868237121408,88.94641470359824,0.5177323323841574,28,8,3827,0.007248252653378203,0.0020709293295366298
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,em,3863,88.169816205022,88.60988868754853,0.4400724825265338,23,6,3834,0.00595392182241781,0.001553196997152472
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,em,3863,88.29924928811805,88.76520838726378,0.46595909914574163,26,8,3829,0.006730520320994046,0.0020709293295366298
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,3863,99.17162826818534,100.0,0.8283717318146518,32,0,3831,0.008283717318146519,0.0
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,3863,99.0163085684701,100.0,0.983691431529899,38,0,3825,0.00983691431529899,0.0
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,3863,98.99042195185089,100.0,1.009578048149107,39,0,3824,0.01009578048149107,0.0
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,3863,92.36344809733367,93.26947967900595,0.9060315816722755,48,13,3802,0.012425575977219777,0.003365260160497023
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,3863,92.07869531452239,92.90706704633705,0.8283717318146518,42,10,3811,0.010872378980067305,0.0025886616619207868
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,3863,92.15635516438002,93.14004659590991,0.983691431529899,52,14,3797,0.013461040641988092,0.0036241263266891016
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,3863,88.42868237121408,88.94641470359824,0.5177323323841574,28,8,3827,0.007248252653378203,0.0020709293295366298
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,3863,88.169816205022,88.60988868754853,0.4400724825265338,23,6,3834,0.00595392182241781,0.001553196997152472
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,3863,88.29924928811805,88.76520838726378,0.46595909914574163,26,8,3829,0.006730520320994046,0.0020709293295366298
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,3863,96.51825006471654,96.98420916386229,0.46595909914574163,51,14,3798,0.013202174475796014,0.0036241263266891016
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,3863,96.3952886357753,96.81594615583744,0.42065752006212787,43,11,3809,0.011131245146259384,0.0028475278281128655
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,3863,96.43411856070412,96.91302096815946,0.47890240745534557,53,16,3794,0.01371990680818017,0.0041418586590732595
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,3863,99.61817240486668,100.0,0.3818275951333161,32,0,3831,0.008283717318146519,0.0
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,3863,99.53404090085427,100.0,0.46595909914574163,38,0,3825,0.00983691431529899,0.0
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,3863,99.52756924669946,100.0,0.4724307533005436,39,0,3824,0.01009578048149107,0.0
2wiki,13,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,3863,0.9652787536621344,0.9743873500733454,0.00910859641121096,204,128,3531,0.05280869790318406,0.033134869272586076
2wiki,29,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,3863,0.9640750259893412,0.974445903134746,0.010370877145404715,204,111,3548,0.05280869790318406,0.028734144447320736
2wiki,43,heldout,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,3863,0.9640491393727221,0.9766290078029659,0.012579868430243786,201,102,3560,0.05203209940460782,0.02640434895159203
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,f1,3863,77.78949802868276,89.11681244518418,11.327314416501425,512,62,3289,0.1325394770903443,0.01604970230390888
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,f1,3863,77.4224510767277,88.81821316716476,11.395762090437062,524,71,3268,0.13564587108464923,0.018379497799637587
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,f1,3863,77.71183817882513,88.9424807797834,11.230642600958266,516,70,3277,0.13357494175511261,0.01812063163344551
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,em,3863,77.24566399171628,88.94641470359824,11.700750711881957,508,56,3299,0.13150401242557597,0.014496505306756407
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,em,3863,76.90913797566658,88.60988868754853,11.700750711881957,520,68,3275,0.13461040641988092,0.01760289930106135
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,em,3863,77.16800414185866,88.76520838726378,11.597204245405125,512,64,3287,0.1325394770903443,0.016567434636293038
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,all_recall@5,3863,63.68107688325136,93.26947967900595,29.588402795754593,1213,70,2580,0.31400465959099144,0.01812063163344551
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,all_recall@5,3863,63.29277763396324,92.90706704633705,29.614289412373804,1226,82,2555,0.3173699197514885,0.021227025627750452
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,all_recall@5,3863,63.655190266632154,93.14004659590991,29.484856329277765,1212,73,2578,0.31374579342479936,0.018897230132021745
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,answer_support_rate,3863,77.24566399171628,88.94641470359824,11.700750711881957,508,56,3299,0.13150401242557597,0.014496505306756407
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,answer_support_rate,3863,76.90913797566658,88.60988868754853,11.700750711881957,520,68,3275,0.13461040641988092,0.01760289930106135
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,answer_support_rate,3863,77.16800414185866,88.76520838726378,11.597204245405125,512,64,3287,0.1325394770903443,0.016567434636293038
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,recall@5,3863,83.8985244628527,96.98420916386229,13.085684701009578,1255,75,2533,0.32487703857105876,0.019414962464405904
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,recall@5,3863,83.71084649236344,96.81594615583744,13.105099663473984,1271,89,2503,0.329018897230132,0.023039088791095005
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,recall@5,3863,83.8726378462335,96.91302096815946,13.040383121925965,1256,79,2528,0.32513590473725085,0.020450427129174217
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,13,heldout,controller_dense_only,controller_dense_hkvm,mrr,3863,0.962920195259051,0.9743873500733454,0.011467154814294344,131,40,3692,0.03391146777116231,0.010354646647683147
2wiki,29,heldout,controller_dense_only,controller_dense_hkvm,mrr,3863,0.9629460818756703,0.974445903134746,0.011499821259075725,158,69,3636,0.04090085425834843,0.01786176546725343
2wiki,43,heldout,controller_dense_only,controller_dense_hkvm,mrr,3863,0.962920195259051,0.9766290078029659,0.013708812543914796,151,43,3669,0.039088791095003884,0.011131245146259384
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,f1,3863,88.6590753423526,89.11681244518418,0.45773710283158897,29,10,3824,0.007507118819570282,0.0025886616619207868
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,f1,3863,88.4102580193701,88.81821316716476,0.40795514779465075,24,8,3831,0.006212787988609888,0.0020709293295366298
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,f1,3863,88.52403823346096,88.9424807797834,0.41844254632243244,27,9,3827,0.006989386487186125,0.0023297954957287085
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,em,3863,88.45456898783328,88.94641470359824,0.4918457157649495,28,9,3826,0.007248252653378203,0.0023297954957287085
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,em,3863,88.1957028216412,88.60988868754853,0.4141858659073259,23,7,3833,0.00595392182241781,0.0018120631633445508
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,em,3863,88.32513590473725,88.76520838726378,0.4400724825265338,26,9,3828,0.006730520320994046,0.0023297954957287085
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,all_recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,all_recall@5,3863,92.38933471395289,93.26947967900595,0.8801449650530676,48,14,3801,0.012425575977219777,0.0036241263266891016
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,all_recall@5,3863,92.1045819311416,92.90706704633705,0.802485115195444,42,11,3810,0.010872378980067305,0.0028475278281128655
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,all_recall@5,3863,92.18224178099922,93.14004659590991,0.9578048149106911,52,15,3796,0.013461040641988092,0.0038829924928811804
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,3863,88.45456898783328,88.94641470359824,0.4918457157649495,28,9,3826,0.007248252653378203,0.0023297954957287085
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,3863,88.1957028216412,88.60988868754853,0.4141858659073259,23,7,3833,0.00595392182241781,0.0018120631633445508
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,3863,88.32513590473725,88.76520838726378,0.4400724825265338,26,9,3828,0.006730520320994046,0.0023297954957287085
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,recall@5,3863,96.53119337302614,96.98420916386229,0.45301579083613774,51,15,3797,0.013202174475796014,0.0038829924928811804
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,recall@5,3863,96.4082319440849,96.81594615583744,0.4077142117525239,43,12,3808,0.011131245146259384,0.003106393994304944
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,recall@5,3863,96.44706186901372,96.91302096815946,0.46595909914574163,53,17,3793,0.01371990680818017,0.004400724825265338
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,recall@10,3863,100.0,100.0,0.0,0,0,3863,0.0,0.0
2wiki,13,heldout,controller_hkvm_only,controller_dense_hkvm,mrr,3863,0.9623017927509255,0.9743873500733454,0.012085557322419865,227,128,3508,0.058762619725601865,0.033134869272586076
2wiki,29,heldout,controller_hkvm_only,controller_dense_hkvm,mrr,3863,0.9585525477772436,0.974445903134746,0.015893355357502394,231,99,3533,0.05979808439037018,0.02562775045301579
2wiki,43,heldout,controller_hkvm_only,controller_dense_hkvm,mrr,3863,0.9632811697463523,0.9766290078029659,0.013347838056613619,208,100,3555,0.05384416256795237,0.02588661661920787
hotpotqa,13,all,colbertv2,controller_dense_hkvm,f1,7405,79.84400128960641,85.82036945315251,5.976368163546102,769,325,6311,0.10384875084402431,0.04388926401080351
hotpotqa,29,all,colbertv2,controller_dense_hkvm,f1,7405,79.84400128960641,85.65647265522465,5.812471365618244,761,327,6317,0.10276839972991222,0.04415935178933153
hotpotqa,43,all,colbertv2,controller_dense_hkvm,f1,7405,79.84400128960641,85.9530252286172,6.10902393901079,738,288,6379,0.09966239027683997,0.038892640108035115
hotpotqa,13,all,colbertv2,controller_dense_hkvm,em,7405,79.63538149898717,85.63133018230926,5.99594868332208,757,313,6335,0.10222822417285618,0.04226873733963538
hotpotqa,29,all,colbertv2,controller_dense_hkvm,em,7405,79.63538149898717,85.46927751519243,5.833896016205267,750,318,6337,0.1012829169480081,0.04294395678595544
hotpotqa,43,all,colbertv2,controller_dense_hkvm,em,7405,79.63538149898717,85.77987846049966,6.144496961512491,728,273,6404,0.09831195138419986,0.03686698176907495
hotpotqa,13,all,colbertv2,controller_dense_hkvm,all_recall@10,7405,100.0,100.0,0.0,0,0,7405,0.0,0.0
hotpotqa,29,all,colbertv2,controller_dense_hkvm,all_recall@10,7405,100.0,100.0,0.0,0,0,7405,0.0,0.0
hotpotqa,43,all,colbertv2,controller_dense_hkvm,all_recall@10,7405,100.0,100.0,0.0,0,0,7405,0.0,0.0
hotpotqa,13,all,colbertv2,controller_dense_hkvm,all_recall@5,7405,68.19716407832546,79.63538149898717,11.438217420661715,1398,551,5456,0.1887913571910871,0.07440918298446995
hotpotqa,29,all,colbertv2,controller_dense_hkvm,all_recall@5,7405,68.19716407832546,79.47332883187036,11.276164753544903,1392,557,5456,0.18798109385550305,0.07521944632005402
hotpotqa,43,all,colbertv2,controller_dense_hkvm,all_recall@5,7405,68.19716407832546,80.22957461174882,12.032410533423363,1361,470,5574,0.1837947332883187,0.06347062795408508
hotpotqa,13,all,colbertv2,controller_dense_hkvm,answer_support_rate,7405,79.63538149898717,85.63133018230926,5.99594868332208,757,313,6335,0.10222822417285618,0.04226873733963538
hotpotqa,29,all,colbertv2,controller_dense_hkvm,answer_support_rate,7405,79.63538149898717,85.46927751519243,5.833896016205267,750,318,6337,0.1012829169480081,0.04294395678595544
hotpotqa,43,all,colbertv2,controller_dense_hkvm,answer_support_rate,7405,79.63538149898717,85.77987846049966,6.144496961512491,728,273,6404,0.09831195138419986,0.03686698176907495
hotpotqa,13,all,colbertv2,controller_dense_hkvm,recall@5,7405,83.60567184334909,89.59486833220797,5.989196488858879,1433,568,5404,0.19351789331532748,0.07670492910195814
hotpotqa,29,all,colbertv2,controller_dense_hkvm,recall@5,7405,83.60567184334909,89.46657663740716,5.860904794058069,1426,578,5401,0.19257258609047942,0.07805536799459824
hotpotqa,43,all,colbertv2,controller_dense_hkvm,recall@5,7405,83.60567184334909,89.85820391627279,6.2525320729237,1395,490,5520,0.18838622552329506,0.0661715057393653
hotpotqa,13,all,colbertv2,controller_dense_hkvm,recall@10,7405,100.0,100.0,0.0,0,0,7405,0.0,0.0
hotpotqa,29,all,colbertv2,controller_dense_hkvm,recall@10,7405,100.0,100.0,0.0,0,0,7405,0.0,0.0
hotpotqa,43,all,colbertv2,controller_dense_hkvm,recall@10,7405,100.0,100.0,0.0,0,0,7405,0.0,0.0
hotpotqa,13,all,colbertv2,controller_dense_hkvm,mrr,7405,0.9238724371134904,0.9313467948511838,0.007474357737693322,416,252,6737,0.056178257933828496,0.034031060094530725
hotpotqa,29,all,colbertv2,controller_dense_hkvm,mrr,7405,0.9238724371134904,0.9196178043578449,-0.0042546327556455855,552,630,6223,0.07454422687373397,0.08507765023632681
hotpotqa,43,all,colbertv2,controller_dense_hkvm,mrr,7405,0.9238724371134904,0.9329154475204442,0.009043010406953688,484,323,6598,0.06536124240378123,0.043619176232275486
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,f1,7405,82.90764838600164,85.82036945315251,2.912721067150862,368,145,6892,0.049696151249155975,0.019581363943281565
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,f1,7405,82.82840315078072,85.65647265522465,2.8280695044439312,323,106,6976,0.043619176232275486,0.014314652261985146
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,f1,7405,83.0512245937237,85.9530252286172,2.9018006348934953,399,177,6829,0.05388251181634031,0.023902768399729914
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,em,7405,82.68737339635382,85.63133018230926,2.9439567859554354,355,137,6913,0.04794058068872384,0.01850101282916948
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,em,7405,82.60634706279541,85.46927751519243,2.862930452397029,315,103,6987,0.042538825118163405,0.013909520594193113
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,em,7405,82.82241728561783,85.77987846049966,2.9574611748818365,387,168,6850,0.052261985145172184,0.022687373396353815
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,7405,96.4078325455773,100.0,3.5921674544226874,266,0,7139,0.03592167454422687,0.0
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,7405,96.43484132343012,100.0,3.5651586765698853,264,0,7141,0.03565158676569885,0.0
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,7405,96.47535449020931,100.0,3.524645509790682,261,0,7144,0.03524645509790682,0.0
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,7405,74.07157326130992,79.63538149898717,5.563808237677245,656,244,6505,0.08858879135719108,0.03295070898041864
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,7405,74.00405131667792,79.47332883187036,5.469277515192437,584,179,6642,0.0788656313301823,0.024172856178257932
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,7405,74.22012153950034,80.22957461174882,6.009453072248481,722,277,6406,0.0975016880486158,0.037407157326130994
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,7405,82.68737339635382,85.63133018230926,2.9439567859554354,355,137,6913,0.04794058068872384,0.01850101282916948
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,7405,82.60634706279541,85.46927751519243,2.862930452397029,315,103,6987,0.042538825118163405,0.013909520594193113
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,7405,82.82241728561783,85.77987846049966,2.9574611748818365,387,168,6850,0.052261985145172184,0.022687373396353815
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,7405,85.99594868332208,89.59486833220797,3.598919648885888,765,255,6385,0.10330857528696827,0.03443619176232275
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,7405,85.97569209993247,89.46657663740716,3.4908845374746793,697,191,6517,0.09412559081701553,0.025793382849426064
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,7405,86.10398379473328,89.85820391627279,3.7542201215395004,825,292,6288,0.11141120864280891,0.03943281566509115
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,7405,98.16340310600945,100.0,1.8365968939905468,266,0,7139,0.03592167454422687,0.0
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,7405,98.17690749493586,100.0,1.8230925050641458,264,0,7141,0.03565158676569885,0.0
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,7405,98.19041188386225,100.0,1.8095881161377447,261,0,7144,0.03524645509790682,0.0
hotpotqa,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,7405,0.8698982883722924,0.9313467948511838,0.06144850647889136,1248,553,5604,0.1685347738014855,0.07467927076299798
hotpotqa,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,7405,0.8680163553154775,0.9196178043578449,0.05160144904236734,1156,317,5932,0.15611073598919648,0.04280891289669143
hotpotqa,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,7405,0.8711444433726675,0.9329154475204442,0.0617710041477766,1233,474,5698,0.1665091154625253,0.06401080351114112
hotpotqa,13,all,controller_dense_only,controller_dense_hkvm,f1,7405,79.74692302914804,85.82036945315251,6.073446424004473,743,283,6379,0.10033760972316003,0.03821742066171506
hotpotqa,29,all,controller_dense_only,controller_dense_hkvm,f1,7405,79.96714005422663,85.65647265522465,5.68933260099801,761,331,6313,0.10276839972991222,0.044699527346387574
hotpotqa,43,all,controller_dense_only,controller_dense_hkvm,f1,7405,80.01409553042309,85.9530252286172,5.938929698194106,715,267,6423,0.09655638082376772,0.036056718433490884
hotpotqa,13,all,controller_dense_only,controller_dense_hkvm,em,7405,79.51384199864957,85.63133018230926,6.117488183659689,727,274,6404,0.09817690749493585,0.03700202565833896
hotpotqa,29,all,controller_dense_only,controller_dense_hkvm,em,7405,79.72991222147198,85.46927751519243,5.739365293720459,744,319,6342,0.10047265361242404,0.04307900067521945
