dataset,comparison_type,reference_source,reference_variant,reference_label,candidate_source,candidate_variant,candidate_label,metric,metric_label,pooled_mean_diff,pooled_ci_low,pooled_ci_high,pooled_p_diff_le_0,seed_mean_diff,seed_ci_low,seed_ci_high,seed_p_diff_le_0,n_seed_diffs,seed_sd_diff,source_path_before_reorg
2wiki,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,all_recall@5,AR@5,-0.7076972010178118,-0.9541984732824428,-0.4585453774385072,1.0,-0.7076972010178118,-1.8447837150127226,0.2385496183206107,0.9624,3,1.0546963004755827,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,f1,F1,6.6778467731558395,6.237531940835422,7.151213799571353,0.0,6.6778467731558395,5.959805541150961,7.192163815538282,0.0,3,0.6409402376124566,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,em,EM,6.684690415606446,6.204940627650552,7.1485368956743,0.0,6.684690415606446,5.963740458015267,7.2041984732824424,0.0,3,0.6442966329193593,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,all_recall@10,AR@10,0.34987277353689566,0.29421119592875317,0.4081849024597116,0.0,0.34987277353689566,0.34987277353689566,0.34987277353689566,0.0,3,0.0,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,all_recall@5,AR@5,6.6316793893129775,6.056509754028838,7.185644614079728,0.0,6.6316793893129775,5.494592875318066,7.577926208651401,0.0,3,1.0546963004755832,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,whg_kv_controller_vs_source_controller,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,f1,F1,11.502898680254168,11.141808551869314,11.867830746155793,0.0,11.502898680254168,11.142212703475643,12.119620057604173,0.0,3,0.5366534065255554,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,whg_kv_controller_vs_source_controller,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,em,EM,11.903625954198473,11.52459711620017,12.282654792196777,0.0,11.903625954198475,11.553753180661579,12.507951653944021,0.0,3,0.5255315407715754,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,whg_kv_controller_vs_source_controller,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@10,AR@10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0.0,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,whg_kv_controller_vs_source_controller,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@5,AR@5,29.89291772688719,29.386662425784564,30.404474130619167,0.0,29.89291772688719,29.166666666666668,30.884223918575064,0.0,3,0.8889271035544245,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,static_hg,controller_dense_hkvm,ColBERTv2 + Static-HG,f1,F1,2.3902086117051327,2.1263492049435495,2.650295380212038,0.0,2.3902086117051327,1.9737889140651,2.7071642466770736,0.0,3,0.3766691777180107,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
